time,ADA,BCH,BTC,DOGE,ETH,LINK,LTC,MANA,XLM,XRP,SPXT,XCMP,USSOC,VIX
2022-07-10,-0.032865815,-0.041647967,-0.034085544,-0.03225342,-0.040459339,-0.044900478,-0.036256012,-0.039977913,-0.047069272,-0.056861039,0.0,0.0,0.0,0.0
2022-07-11,-0.06017316,-0.072679592,-0.043282023,-0.082130635,-0.061371872,-0.024878837,-0.065642994,-0.073162315,-0.055917987,-0.031682559,-0.01151,0.0,0.00714,0.06209
2022-07-12,-0.040764625,-0.018987981,-0.031815686,-0.03144756,-0.053209452,-0.015241882,-0.027937551,-0.029167184,-0.009871668,-0.011435832,-0.00923,-0.00948,0.00679,0.0428
2022-07-13,0.05210084,0.055183774,0.04770139,0.036150628,0.074418963,0.038358008,0.046703297,0.039503963,0.049850449,0.039524422,-0.00444,-0.00152,0.00679,-0.01722
2022-07-14,0.006389776,0.004878525,0.017130802,0.008237764,0.069973174,0.015716137,0.035735918,0.029762637,0.017094017,0.030911901,-0.00287,0.00033,0.00679,-0.01566
2022-07-15,0.002040816,0.030488397,0.012143917,0.008170458,0.032426041,0.008454299,0.008966862,0.010748836,0.00280112,0.0011994,-0.00287,0.01789,0.00679,-0.0822
2022-07-16,0.036433582,0.031659286,0.017848715,0.023041475,0.101589467,0.043024359,0.064528594,0.025522864,0.020484171,0.049715484,0.0,0.0,0.0,0.0
2022-07-17,-0.022707424,0.00611928,-0.019161272,-0.021435228,-0.013521982,-0.038216561,0.01107078,-0.033068326,-0.028284672,-0.021112696,0.0,0.0,0.0,0.0
2022-07-18,0.096738159,0.102124183,0.079574622,0.072063492,-0.013521982,0.110848313,0.052234787,0.097950429,0.072300469,0.064704168,-0.00836,-0.00807,0.00655,0.04416
2022-07-19,0.049500917,0.057655877,0.042433441,0.022505182,-0.025531243,0.030518098,-0.011941317,0.086390276,0.03765324,0.021352313,-0.00836,-0.00807,0.00655,-0.03162
2022-07-20,-0.04697205,-0.051553617,-0.007570115,0.015783377,-0.013868008,-0.054545455,-0.012085635,-0.08041958,-0.054852321,-0.026534441,0.00591,0.01575,0.00532,-0.02531
2022-07-21,0.017515275,0.010427786,-0.002981126,-0.002138275,0.035459874,0.019085082,0.014505418,0.020749593,0.014285714,0.009911894,0.00995,0.01362,0.00918,-0.03224
2022-07-22,-0.033226581,0.002112791,-0.020179204,-0.036285714,-0.025366826,-0.030164403,-0.033936262,-0.00798212,-0.014084507,-0.023991276,-0.00932,-0.0187,-0.00626,-0.00346
2022-07-23,0.070393375,-0.006487188,-0.01032252,0.008745924,0.008777699,0.009139151,0.004636234,0.047097951,-0.003571429,0.003631285,0.0,0.0,0.0,0.0
2022-07-24,-0.009477756,0.076803787,0.005935292,-0.007200588,0.031326048,0.036079462,0.03656372,-0.012602459,0.01344086,-0.001948233,0.0,0.0,0.0,0.0
2022-07-25,-0.073227885,-0.10611688,-0.056665368,-0.084073416,-0.099961195,-0.094741294,-0.07619863,-0.093597593,-0.063660477,-0.063301729,0.00132,-0.00435,0.00974,0.01433
2022-07-26,-0.01348504,0.009836344,-0.002229931,0.010180995,0.008066703,-0.011836163,-0.001482854,0.006067544,-0.002832861,0.004763322,-0.01153,-0.01867,0.0062,0.05693
2022-07-27,0.091841094,0.069443278,0.080068849,0.075507919,0.129186471,0.08179669,0.095786152,0.086367774,0.066287879,0.065185185,-0.01153,-0.01867,-0.00481,-0.05873
2022-07-28,0.003716745,0.069443278,0.039000548,0.028261193,0.054335076,0.052301865,0.074877181,0.025767257,0.036412078,0.040055633,0.01226,0.01086,0.00066,-0.03916
2022-07-29,0.01754044,-0.024770583,-0.003625975,-0.005062925,-0.002051199,0.091236328,-0.043183609,-0.009700807,0.00856898,-0.01577962,0.01432,0.01882,0.00448,-0.04478
2022-07-30,0.007852902,-0.04303481,-0.005179823,0.012649026,-0.014376292,-0.007739152,-0.00395322,0.040420705,0.016142736,0.053804348,0.0,0.0,0.0,0.0
2022-07-31,-0.018244014,-0.041325724,-0.014289502,-0.022110553,-0.010586031,-0.020329881,-0.011575988,-0.032705649,-0.016722408,-0.021918515,0.0,0.0,0.0,0.0
2022-08-01,-0.007549361,-0.009969875,-0.00156898,0.005432389,-0.029132803,-0.011224223,-0.00501924,0.038934426,0.005952381,0.000263644,-0.00282,-0.00175,-0.00089,0.07079
2022-08-02,-0.031987517,-0.0310802,-0.012035286,-0.028475467,0.000300499,-0.052930306,-0.023036825,-0.054733728,-0.027049873,-0.021613073,-0.00666,-0.00163,-0.00089,0.04772
2022-08-03,0.009067097,-0.000299088,-0.007230501,-0.004208628,-0.007620577,0.015191638,-0.005679862,0.004486176,-0.008688097,-0.004040948,0.01565,-0.00163,0.00902,-0.08274
2022-08-04,-0.002196486,0.004936425,-0.008861239,0.01509434,-0.00662268,0.010845689,0.033408343,0.031159119,-0.001752848,0.003786854,-0.00069,0.00423,0.00223,-0.02323
2022-08-05,0.035821493,0.056862161,0.030775331,0.037769517,0.080113933,0.070487573,0.046566164,0.077759871,0.040386304,0.014281865,-0.0015,-0.00477,0.00223,-0.01353
2022-08-06,-0.012171561,-0.004225352,-0.015558839,-0.016478005,-0.026549131,-0.010149708,-0.025768246,-0.019626168,0.027848101,-0.013283741,0.0,0.0,0.0,0.0
2022-08-07,0.031879523,-0.002758133,0.009734105,0.004662005,0.005837922,0.069341195,0.004107114,0.010486177,0.017241379,0.002423263,0.0,0.0,0.0,0.0
2022-08-08,0.018006065,0.018154741,0.027517854,0.016966357,0.045544356,0.032242599,0.024705497,0.024528302,0.050040355,0.017459038,-0.00122,-0.00102,0.00333,0.00662
2022-08-09,-0.044684416,-0.061363795,-0.027754966,-0.015257379,-0.041946243,0.016140269,-0.054606419,-0.061694291,-0.0622598,-0.029831045,-0.00419,-0.01188,0.00333,0.02255
2022-08-10,0.047748977,0.055283467,0.034677281,0.03214596,0.088434376,0.035538796,0.040533694,0.052993131,0.032786885,0.038095238,-0.00419,-0.01188,0.00333,-0.09325
2022-08-11,-0.013020833,0.005555165,-0.000680727,-0.005331089,0.014568108,-0.011035092,0.004544717,-0.018639329,-0.005555556,-0.003145478,-0.00044,-0.00574,0.00402,0.0233
2022-08-12,0.019035055,0.000769231,0.019579959,0.020310296,0.041572305,0.041173845,0.017288738,0.014245014,0.008778931,-0.001314752,0.01745,0.02096,0.00609,-0.03317
2022-08-13,0.035139634,0.008315282,0.001543902,0.008570639,0.012775231,-0.019504876,0.013977128,-0.004681648,0.003164557,-0.004739336,0.0,0.0,0.0,0.0
2022-08-14,0.018402716,-0.033541234,-0.005568539,0.119517544,-0.024326081,-0.042081102,-0.010651629,0.00752587,-0.008675079,-0.006349206,0.0,0.0,0.0,0.0
2022-08-15,-0.034912281,-0.015560017,-0.008720183,-0.061581783,-0.018791128,-0.013121862,-0.038790374,-0.016806723,-0.017501989,-0.001331203,0.004,0.00621,0.00152,0.02151
2022-08-16,0.012724959,-0.006191274,-0.010084355,0.132289628,-0.011833821,-0.022545959,0.010212486,-0.02374169,-0.013765182,0.005065316,0.00193,-0.0019,0.0055,-0.01303
2022-08-17,-0.033566685,-0.019349164,-0.021820607,-0.07650651,-0.022970871,-0.046723445,-0.014022501,-0.057198444,-0.00410509,0.006366048,-0.00706,-0.01227,0.00514,0.01067
2022-08-18,-0.049034175,-0.034678625,-0.00584968,-0.067124142,0.006717411,-0.051371138,-0.007441707,-0.046739579,-0.044517725,-0.02398524,0.00242,0.00218,0.00887,-0.01709
2022-08-19,-0.120507813,-0.113580056,-0.102065771,-0.093486693,-0.128528564,-0.097449313,-0.099966678,-0.088645957,-0.067299396,-0.096678369,-0.01287,-0.02005,0.00617,0.05317
2022-08-20,0.001998668,0.002096253,0.014814171,0.023015639,-0.020707871,0.000434783,0.00166605,-0.011638955,0.008325624,0.007174888,0.0,0.0,0.0,0.0
2022-08-21,0.025265957,0.043231936,0.017629786,-0.000144217,0.026736814,0.025641026,0.027906117,0.023672194,0.017431193,0.023152271,0.0,0.0,0.0,0.0
2022-08-22,-0.002377864,0.025482496,-0.005351203,-0.013414106,0.004196902,-0.004943503,0.029665588,-0.024416011,-0.012623986,-0.002320859,0.0,0.0,0.0,0.0
2022-08-23,0.00823402,0.086850253,0.005652426,0.005409357,0.024688394,0.027395316,-0.003317618,0.005414511,0.010958904,0.009014248,-0.00222,-1e-05,-0.00017,0.01303
2022-08-24,-0.016548463,-0.022038981,-0.007043013,-0.012650865,-0.004949662,-0.016164686,-0.011212334,-0.004188607,-0.011743451,-0.004322767,0.00294,0.00409,-0.00017,-0.0535
2022-08-25,0.014641608,-7.66518e-05,0.009191798,0.016494845,0.023742545,0.001123438,0.004075124,0.007811561,0.008226691,0.011287988,0.01412,0.01674,0.00851,-0.04557
2022-08-26,-0.070213224,-0.109620544,-0.061092107,-0.079397276,-0.110717339,-0.087810352,-0.070054703,-0.073336513,-0.05893019,-0.029765312,0.01412,0.01674,0.0043,-0.04557
2022-08-27,0.042158907,-0.00757641,-0.010350163,-0.000472144,-0.011159811,0.004305705,0.00626186,-0.000900785,0.01734104,-0.012684366,0.0,0.0,0.0,0.0
2022-08-28,-0.046232496,-0.023943784,-0.024170568,-0.026924894,-0.043493422,-0.04302557,0.006411465,-0.034003091,-0.029356061,-0.037346878,0.0,0.0,0.0,0.0
2022-08-29,0.049871825,0.063105502,0.037756315,0.033333333,0.088334268,0.07232,0.045343826,0.061466667,0.033170732,0.036002483,-0.00662,-0.01019,0.0,0.02543
2022-08-30,0.005327414,-0.041969735,-0.023598032,-0.036486063,-0.017894872,-0.021784542,-0.050008962,-0.030021354,-0.033050047,-0.021569802,-0.01095,-0.01116,0.00264,0.0
2022-08-31,-0.015235151,0.004974256,0.011949927,-0.00276288,0.01937532,0.011134838,0.015849057,0.000777001,0.018554688,0.003368034,-0.00762,-0.00556,0.00775,-0.01297
2022-09-01,0.025784753,0.013633206,0.003972513,0.016460235,0.020474082,0.044350581,0.069279346,0.00944617,0.007670182,0.016478486,0.00317,-0.00253,0.00775,-0.01198
2022-09-02,-0.006775956,-0.002570033,-0.008568833,-0.011383678,-0.006349386,0.00072223,0.059927045,-0.005255736,-0.004757374,-0.005403783,-0.01066,-0.01308,0.00775,-0.00352
2022-09-03,0.056998239,0.011852615,-0.006145578,0.017191048,-0.011656757,-0.009670901,-0.013765978,0.015206186,0.005736138,-0.005131301,0.0,0.0,0.0,0.0
2022-09-04,0.048303144,0.004923181,0.008503745,0.008131378,0.01381666,0.042705145,0.012296444,0.025894897,0.010456274,0.006371359,0.0,0.0,0.0,0.0
2022-09-05,-0.009533267,0.062336346,-0.010506682,-0.007749486,0.024343597,0.031450937,-0.009192383,-0.022766642,-0.011288805,0.00331625,0.0,0.0,0.0,0.02042
2022-09-06,-0.072588731,-0.108372426,-0.050589872,-0.061364361,-0.036228748,-0.097574197,-0.103545394,-0.066852368,-0.050142721,-0.034855769,-0.00404,-0.00738,0.0,0.0354
2022-09-07,0.035027027,0.058676654,0.026371398,0.035489896,0.045609083,0.063523052,0.059138791,0.036227951,0.031753982,0.048879203,0.01837,0.02141,0.007,-0.08436
2022-09-08,0.000835596,0.066795822,0.00177576,-0.000327976,0.003435583,0.045749788,0.011865294,0.011915674,0.013592233,0.008014248,0.00673,0.00602,0.007,-0.0418
2022-09-09,0.048632853,0.049348598,0.10599236,0.048064304,0.051204451,0.045908723,0.055181928,0.043995859,0.095785441,0.051531213,0.01536,0.02109,0.00987,-0.03473
2022-09-10,0.019705414,-0.001580135,0.01335534,0.012834559,0.032186582,0.020784921,0.034973035,0.008924145,0.002622378,0.001120134,0.0,0.0,0.0,0.0
2022-09-11,-0.004294359,-0.017333635,0.008373074,-0.015299026,-0.004321882,0.016188188,-0.017527238,-0.012407862,-0.002615519,-0.006433566,0.0,0.0,0.0,0.0
2022-09-12,-0.016859439,-0.010813713,0.02583158,0.003923415,-0.028573531,-0.034225264,-0.013179042,-0.011444209,-0.005244755,0.01295045,0.01058,0.01272,0.00801,0.04739
2022-09-13,-0.07557328,-0.088308265,-0.099406174,-0.067375332,-0.082707555,-0.094458763,-0.03762215,-0.080156034,-0.079964851,-0.075597554,0.01058,0.01272,0.00801,0.04739
2022-09-14,0.037748059,0.021005188,0.002969698,0.025142474,0.041306778,0.061192543,0.018615671,0.018467852,0.004775549,0.027660854,0.00366,0.00752,0.00361,-0.0407
2022-09-15,-0.031178549,-0.020822922,-0.026368411,-0.041366906,-0.101909002,0.014348934,-0.064130254,-0.033445265,-0.02851711,-0.045640726,-0.01122,-0.01425,0.00361,0.0042
2022-09-16,0.018450976,0.017437904,0.005272549,0.031553812,-0.026172997,0.012030672,-0.006745961,0.029460812,0.047945205,0.089209074,-0.00717,-0.00898,0.00238,0.00114
2022-09-17,0.024225827,0.020817657,0.01587203,0.02827381,0.024463552,0.057478772,0.03360143,0.015388769,0.058823529,0.059104982,0.0,0.0,0.0,0.0
2022-09-18,-0.07918552,-0.084602785,-0.034825421,-0.076539637,-0.091725945,-0.071031501,-0.089399965,-0.064344589,-0.054673721,-0.049162902,0.0,0.0,0.0,0.0
2022-09-19,0.010944829,0.002505144,0.00636326,0.019850252,0.031409728,-0.02912234,0.004747436,0.033105996,0.041977612,0.075461151,0.00687,0.00757,0.00767,-0.02053
2022-09-20,-0.022978347,0.006961178,-0.033842717,-0.002561038,-0.038613293,-0.057252431,-0.010773011,-0.027919131,0.050134288,0.076923077,-0.01126,-0.00953,0.00472,0.05435
2022-09-21,-0.007236545,-0.034388017,-0.021816795,-0.021225608,-0.058031699,-0.029202383,-0.023500191,-0.036502547,-0.056265985,-0.048745174,-0.01126,-0.01784,-0.00387,0.03056
2022-09-22,0.043280182,0.070215695,0.050785546,0.04232249,0.064078184,0.065848548,0.047935825,0.057562408,0.110207769,-0.048745174,-0.00838,-0.01367,-0.00387,-0.02287
2022-09-23,0.008296943,0.030274443,-0.005917254,0.062919463,0.00060325,0.045914069,0.031179985,0.000555401,0.001627339,0.043872297,-0.00838,-0.01797,0.00196,0.09397
2022-09-24,-0.023170204,-0.02322484,-0.01901081,-0.00394633,-0.007415502,0.023895825,-0.032409922,-0.018179295,-0.040617384,-0.037095501,0.0,0.0,0.0,0.0
2022-09-25,-0.010418976,-0.03332197,-0.006047751,-0.030269414,-0.016999339,0.031991609,-0.016467066,-0.013427562,-0.00592718,0.007377049,0.0,0.0,0.0,0.0
2022-09-26,0.0015681,0.025566429,0.022382847,-0.000980552,0.032385381,0.009274552,0.01674277,0.007449857,-0.031516184,-0.047599675,-0.01034,-0.00597,0.00458,0.07821
2022-09-27,-0.012972489,-0.016762658,-0.007777043,-0.01014232,-0.006389107,0.013846928,-0.014221557,-0.014931741,-0.030782762,-0.046561299,-0.00206,0.00246,-0.00528,0.01054
2022-09-28,-0.011556764,-0.00166113,0.017360885,0.0,0.006806665,-0.032033772,0.011389522,0.015013714,-0.019056261,0.005600358,-0.00206,0.02051,0.00232,-0.07423
2022-09-29,0.0043558,0.024345389,0.00931299,0.005288382,-0.000934824,0.013468445,0.012762763,0.008106955,0.068455134,0.084874137,-0.00206,0.02051,0.00232,0.055
2022-09-30,-0.007532527,0.027015474,-0.008565613,0.013808976,-0.005389625,-0.040121504,-0.009080801,-0.014390519,-0.007792208,-0.014989733,-0.01502,-0.01507,0.00685,-0.00691
2022-10-01,-0.010809568,-0.024723217,-0.005748591,-0.017350413,-0.012719199,-0.024920886,-0.010286142,-0.008445462,0.059336824,-0.008963936,0.0,0.0,0.0,0.0
2022-10-02,-0.024645431,-0.024155002,-0.013244824,-0.021947195,-0.026764751,-0.038404327,-0.020975057,-0.014436264,-0.024711697,-0.056794279,0.0,0.0,0.0,0.0
2022-10-03,0.019308701,0.016968425,0.030128843,0.018221697,0.036524137,0.030937983,0.045937078,0.020506811,-0.013513514,0.030776093,0.0,0.02268,0.00282,-0.04807
2022-10-04,0.018709074,0.042573321,0.036278387,0.091135046,0.029153946,0.05388078,0.020852556,0.011195637,0.020547945,0.037646041,0.0,0.02268,0.00562,-0.03422
2022-10-05,-0.010560147,0.007589507,-0.009036313,-0.016097191,-0.006946178,0.019285529,-0.012292119,-0.001987225,-0.002516779,0.019599666,-0.00192,-0.00248,0.00914,-0.01789
2022-10-06,-0.005104408,-0.031357459,-0.009703017,-0.020990894,-2.95762e-05,-0.03047619,-0.020131772,-0.0109515,0.0058873,0.008997955,-0.00999,-0.00673,0.00914,0.069
2022-10-07,-0.010960821,-0.013354746,-0.021653263,-0.016711335,-0.015720201,-0.004060249,-0.012700784,-0.000575209,0.022575251,0.050263478,-0.00999,-0.00673,0.00838,0.02752
2022-10-08,-0.004715869,0.002570033,-0.005810224,-0.011544012,-0.011771865,-0.019857969,-0.000945895,-0.005467626,0.031888798,-0.002122733,0.0,0.0,0.0,0.0
2022-10-09,0.002132196,0.001623515,0.001189022,0.007623682,0.006035866,0.024285523,0.021586821,0.001736111,0.020602219,0.029007929,0.0,0.0,0.0,0.0
2022-10-10,-0.05177305,-0.047602798,-0.015998531,-0.04378622,-0.025215164,-0.037987949,-0.024467099,-0.037694974,-0.039596273,-0.070099605,-0.00749,-0.01035,0.00257,0.03476
2022-10-11,-0.02617801,-0.004209961,-0.003819383,0.013973064,-0.00794549,-0.029003268,-0.011590348,-0.022812547,-0.061438965,-0.018189167,-0.0065,-0.01099,0.00387,0.03636
2022-10-12,-0.023809524,0.005307187,0.005066562,-0.006807239,0.011329984,0.002243725,0.004036909,-0.005529105,0.001722653,0.004940305,-0.00326,-0.00087,0.00849,-0.00178
2022-10-13,-0.01127721,-0.026306371,0.011697299,-0.002507523,-0.005238393,-0.015950749,-0.020869232,-0.018996139,-0.0361135,-0.017410897,-0.00326,0.02228,0.00849,-0.04856
2022-10-14,-0.027055703,-0.011762544,-0.01016053,-0.016926429,0.00708344,-0.019906157,0.003324208,-0.018734257,0.003568243,0.018344799,-0.00326,0.02228,0.00232,0.0025
2022-10-15,-0.007088332,0.004370467,-0.005853923,-0.001363791,-0.016751116,-0.000870448,-0.017735334,0.023744585,-0.005333333,-0.013715455,0.0,0.0,0.0,0.0
2022-10-16,0.017023613,0.021479493,0.010201513,0.005633322,0.024284067,0.040946711,0.020634921,0.005171603,0.014298481,-0.01079286,0.0,0.0,0.0,0.0
2022-10-17,0.005939525,0.002447204,0.014858084,0.017993549,0.019642078,0.022318315,0.00777605,0.011537262,0.006167401,0.006924045,0.0,0.0,0.00289,-0.0203
2022-10-18,-0.027643586,-0.01681736,-0.011263145,-0.003501751,-0.015576184,-0.02783463,0.000578704,-0.026048089,-0.015761821,-0.029381121,0.01145,0.00905,0.00205,-0.02773
2022-10-19,-0.034777808,-0.025933419,-0.010677543,-0.017904953,-0.019782114,-0.049263158,-0.017929439,-0.040512739,-0.013345196,-0.032632031,-0.00667,-0.00853,0.01085,0.00852
2022-10-20,-0.027738061,0.004909366,-0.004201551,0.012608622,-0.001688913,-0.017124299,0.005692972,-0.008576612,-0.008115419,-0.008877053,-0.00784,-0.00614,0.00952,-0.02536
2022-10-21,0.027058824,0.005636979,0.006451532,-0.001682652,0.013409424,0.022679483,0.007807925,0.022458825,0.008181818,0.033363189,-0.00784,0.02307,-0.00634,-0.00967
2022-10-22,0.006300115,0.014667414,0.00214803,0.006404854,0.010793304,0.008811867,0.010846407,-0.004881224,0.00270514,0.008667389,0.0,0.0,0.0,0.0
2022-10-23,0.030734206,0.021084615,0.019004486,0.011220901,0.038275072,0.028533993,0.035255796,0.017331589,0.006294964,0.007303974,0.0,0.0,0.0,0.0
2022-10-24,-0.013528437,-0.027051398,-0.012340721,-0.015071216,-0.014931828,-0.021939137,-0.02739219,-0.030858245,-0.014298481,-0.033482619,0.01188,0.00856,0.0069,0.00539
2022-10-25,0.119507417,0.045041705,0.039114254,0.059862115,0.086722279,0.022431259,0.064700285,0.037313433,0.013599275,0.016769638,0.01627,0.02251,0.00149,-0.04657
2022-10-26,0.00775,0.015253636,0.034329358,0.059862115,0.072913029,0.013305025,0.008221626,0.019504396,0.015205725,0.017795139,-0.00737,-0.02036,-0.00022,-0.04146
2022-10-27,-0.036715455,-0.017819706,-0.023173969,0.056761957,-0.033506717,-0.037156027,-0.029250133,-0.015994982,-0.022026432,-0.015565032,-0.00606,-0.01623,0.00509,0.00403
2022-10-28,0.041720319,0.028459623,0.015008908,0.090779035,0.026922442,0.031916437,0.003287071,0.023266932,0.015315315,0.027507039,-0.00606,-0.01623,0.00744,-0.05988
2022-10-29,0.039555006,0.02576963,0.010694232,0.090779035,0.041990329,0.07380852,0.030942847,0.031147796,0.007985803,-0.008642496,0.0,0.0,0.0,0.0
2022-10-30,-0.034958383,-0.020148373,-0.009103663,-0.033661741,-0.018198985,0.019114952,-0.022245763,0.013895182,-0.021126761,-0.025728259,0.0,0.0,0.0,0.0
2022-10-31,-0.000492854,-0.009722103,-0.006693439,0.078164826,-0.011345565,0.00950668,-0.006500542,0.002085506,0.0,0.013749454,-0.00742,-0.01028,0.00695,0.00505
2022-11-01,-0.010848126,-0.00086881,-0.00059973,0.120567376,0.003579421,-0.02201578,0.001635769,-0.033447302,-0.011690647,-0.002152853,-0.00409,-0.00885,0.00424,-0.0027
2022-11-02,-0.038634098,-0.01173913,-0.016110139,-0.101969058,-0.038124561,-0.032530904,0.105969878,-0.04214088,-0.020928116,-0.029557713,-0.00409,-0.00885,0.00315,0.00194
2022-11-03,0.009592948,0.018037835,0.002861492,-0.039937353,0.008259074,0.038063215,0.015258409,0.023121387,0.011152416,0.011338373,-0.01046,-0.01726,0.00628,-0.02166
2022-11-04,0.08269132,0.076058773,0.046645411,0.029363785,0.074591572,0.129696813,0.092598578,0.092906466,0.0625,0.113211695,0.01383,0.01312,-0.00064,-0.02964
2022-11-05,0.011622391,-0.005863454,0.007137859,-0.013470681,-0.010723013,-0.006422755,0.024996302,0.021539345,-0.01816609,-0.026263823,0.0,0.0,0.0,0.0
2022-11-06,-0.057209848,-0.058172417,-0.018354516,-0.077108434,-0.036050927,-0.064181,-0.014718615,-0.068315997,-0.039647577,-0.044412898,0.0,0.0,0.0,0.0
2022-11-07,0.004973887,0.011152097,-0.015153088,-0.032201915,-0.000191235,0.104230912,-0.011862917,0.002112251,0.004587156,-0.013370119,0.00963,0.00853,0.00516,-0.00815
2022-11-08,-0.078693393,-0.124543989,-0.09949776,-0.032201915,-0.149338519,-0.139298481,-0.143471172,-0.148449262,-0.097899543,-0.126478813,0.00561,0.00491,0.00099,0.04887
2022-11-09,-0.148267526,-0.137997868,-0.09949776,-0.032201915,-0.149338519,-0.194938352,-0.125800311,-0.192008487,-0.148410609,-0.126478813,0.00561,0.00491,0.00856,0.02153
2022-11-10,0.159886471,0.152220349,0.109965095,-0.032201915,-0.149338519,0.159438981,-0.125800311,0.159080963,0.152401331,-0.126478813,0.00561,0.00491,-0.00732,-0.09812
2022-11-11,-0.036160957,0.003122256,-0.031432823,-0.052361282,-0.008317837,-0.023776418,0.016072908,-0.064376062,-0.0187745,-0.026128869,0.00924,0.01882,0.00047,-0.04292
2022-11-12,-0.043159379,-0.003598872,-0.013747874,0.037111216,-0.023559985,-0.10724968,-0.023809524,-0.064366425,-0.044154752,-0.053920292,0.0,0.0,0.0,0.0
2022-11-13,-0.028891509,-0.030163998,-0.02780689,-0.035783256,-0.027969242,-0.032705807,-0.042432342,-0.033858098,-0.03233612,-0.064151982,0.0,0.0,0.0,0.0
2022-11-14,0.006982392,0.043683946,0.017450285,0.010838831,0.017657909,0.036450602,-0.012561061,-0.015625,0.035462605,0.107090321,-0.00871,-0.01112,0.00195,0.05373
2022-11-15,0.015676816,0.000385765,0.017303478,0.013286713,0.008546871,0.020050923,0.024028269,0.020181406,0.014489572,0.031623704,0.00879,0.01451,0.00052,0.03413
2022-11-16,-0.015434847,0.006169864,-0.013690863,-0.017253278,-0.029361022,-0.036973479,-0.008454106,-0.041120249,-0.029539061,-0.033745492,-0.00802,-0.01502,0.00569,-0.01752
2022-11-17,-0.020801929,-0.005557152,0.001931758,-0.010065543,-0.012993318,0.00728981,0.088219941,-0.033611497,0.00713569,0.017328712,-0.00288,-0.00337,0.00645,-0.00747
2022-11-18,0.002463054,0.00780422,-0.00013549,0.000354694,0.009612739,-0.00659376,0.0,-0.009114896,-0.013173918,0.002096436,0.00479,0.00011,0.00555,-0.03385
2022-11-19,0.006756757,0.000478011,0.000345966,-0.002363787,0.004574807,-0.006151854,0.021106492,0.007988381,0.014135068,0.004445607,0.0,0.0,0.0,0.0
2022-11-20,-0.04881025,0.001146679,-0.025780821,-0.088733562,-0.062514385,-0.061410653,-0.028969621,-0.079731028,-0.044469027,-0.060400937,0.0,0.0,0.0,0.0
2022-11-21,-0.024053881,-0.014794311,-0.030356967,-0.030161206,-0.030233149,0.018569941,-0.012256088,-0.036534447,-0.025005788,0.008589637,-0.00377,-0.01089,0.00368,-0.03287
